StudyID,TraitNo,TraitDesc,TraitType,PC,Sex,Parent_Hybrid,Species_or_CrossType,Cross_Name,Cross_Dir,Dam.Parent1,Sire.Parent2,Trait_mean,Trait_var,Trait_var_Cat,Trait_n,CI.Letters,Ambig.Perf,Cross_ID,ParentID,Parents_Identical,Trait_mean2,Trait_mean_sub,Trait.mean.scaled,Trait.mean.scaled.zero,Trait.mean.div.by.max.sub.1,MaxSub1.Div.Min
Haesler_2005,1,Female_mating_preference,Behaviour,No,NA,Hybrid,F2,NA,NA,NA,NA,0.003,0.025,Var,33,NA,NA,A,NA,FALSE,0.003,-0.2169,0.4798672566371681,-0.04026548672566377,-0.9863574351978172,0.5201327433628318
FENSTER_1994b,4,Flower_time,Morphology,No,NA,Parent,Mimulus_micranthus_e1989,M_micranthus_e1989,NA,NA,NA,3.78,0.01,SE,33,NA,NA,A,B,FALSE,3.78,-0.14000000000000012,1,1,-0.0357142857142857,0.4166666666666665
FENSTER_1994b,4,Flower_time,Morphology,No,NA,Parent,Mimulus_micranthus_e1989,M_micranthus_e1989,NA,NA,NA,3.78,0.01,SE,33,NA,NA,B,A,FALSE,3.78,0,-0,-1,-0.015625,0.5384615384615379
FENSTER_1994b,2,Corolla_width,Morphology,No,NA,Parent,Mimulus_micranthus_e1989,M_micranthus_e1989,NA,NA,NA,7,0.2,SE,33,NA,NA,A,B,FALSE,7,-22.9,1,1,-0.765886287625418,0
FENSTER_1994b,2,Corolla_width,Morphology,No,NA,Parent,Mimulus_micranthus_e1989,M_micranthus_e1989,NA,NA,NA,7,0.2,SE,33,NA,NA,B,A,FALSE,7,0,0,-1,-0.7265625,0
FENSTER_1994b,1,Corolla_length,Morphology,No,NA,Parent,Mimulus_micranthus_e1989,M_micranthus_e1989,NA,NA,NA,8.5,0.1,SE,33,NA,NA,A,B,FALSE,8.5,-18.8,1,1,-0.6886446886446886,0
FENSTER_1994b,1,Corolla_length,Morphology,No,NA,Parent,Mimulus_micranthus_e1989,M_micranthus_e1989,NA,NA,NA,8.5,0.1,SE,33,NA,NA,B,A,FALSE,8.5,0,0,-1,-0.6082949308755761,0
FENSTER_1994b,7,Stamen_level,Morphology,No,NA,Parent,Mimulus_micranthus_e1989,M_micranthus_e1989,NA,NA,NA,7,0.1,SE,33,NA,NA,A,B,FALSE,7,-11.899999999999999,1,1,-0.6296296296296295,0
FENSTER_1994b,7,Stamen_level,Morphology,No,NA,Parent,Mimulus_micranthus_e1989,M_micranthus_e1989,NA,NA,NA,7,0.1,SE,33,NA,NA,B,A,FALSE,7,0,0,-1,-0.5172413793103448,0
FENSTER_1994b,5,Pistil_length,Morphology,No,NA,Parent,Mimulus_micranthus_e1989,M_micranthus_e1989,NA,NA,NA,5.4,0.1,SE,33,NA,NA,A,B,FALSE,5.4,-18,1,1,-0.7692307692307692,0
FENSTER_1994b,5,Pistil_length,Morphology,No,NA,Parent,Mimulus_micranthus_e1989,M_micranthus_e1989,NA,NA,NA,5.4,0.1,SE,33,NA,NA,B,A,FALSE,5.4,0,0,-1,-0.7016574585635359,0
FENSTER_1994b,8,Stigma-anther_separation,Morphology,No,NA,Parent,Mimulus_micranthus_e1989,M_micranthus_e1989,NA,NA,NA,-2.09,0.13,SE,33,NA,NA,A,B,FALSE,-2.09,-5,1,1,-1.7182130584192439,0
FENSTER_1994b,8,Stigma-anther_separation,Morphology,No,NA,Parent,Mimulus_micranthus_e1989,M_micranthus_e1989,NA,NA,NA,-2.09,0.13,SE,33,NA,NA,B,A,FALSE,-2.09,0,0,-1,-1.7827715355805243,0
FENSTER_1994b,4,Flower_time,Morphology,No,NA,Parent,Mimulus_guttatus_e1989,M_guttatus_e1989,NA,NA,NA,3.92,0.01,SE,56,NA,NA,A,A,FALSE,3.92,0,-0,-1,0,1
FENSTER_1994b,2,Corolla_width,Morphology,No,NA,Parent,Mimulus_guttatus_e1989,M_guttatus_e1989,NA,NA,NA,29.9,0.4,SE,56,NA,NA,A,A,FALSE,29.9,0,-0,-1,0,1
FENSTER_1994b,1,Corolla_length,Morphology,No,NA,Parent,Mimulus_guttatus_e1989,M_guttatus_e1989,NA,NA,NA,27.3,0.3,SE,56,NA,NA,A,A,FALSE,27.3,0,-0,-1,0,1
FENSTER_1994b,7,Stamen_level,Morphology,No,NA,Parent,Mimulus_guttatus_e1989,M_guttatus_e1989,NA,NA,NA,18.9,0.1,SE,56,NA,NA,A,A,FALSE,18.9,0,-0,-1,0,1
FENSTER_1994b,5,Pistil_length,Morphology,No,NA,Parent,Mimulus_guttatus_e1989,M_guttatus_e1989,NA,NA,NA,23.4,0.2,SE,56,NA,NA,A,A,FALSE,23.4,0,-0,-1,0,1
FENSTER_1994b,8,Stigma-anther_separation,Morphology,No,NA,Parent,Mimulus_guttatus_e1989,M_guttatus_e1989,NA,NA,NA,2.91,0.16,SE,56,NA,NA,A,A,FALSE,2.91,0,-0,-1,0,1
FENSTER_1994b,4,Flower_time,Morphology,No,NA,Parent,Mimulus_nasutus_e1989,M_nasutus_e1989,NA,NA,NA,3.72,0.01,SE,31,NA,NA,B,B,FALSE,3.72,-0.05999999999999961,1,1,-0.03124999999999989,0.0769230769230792
FENSTER_1994b,2,Corolla_width,Morphology,No,NA,Parent,Mimulus_nasutus_e1989,M_nasutus_e1989,NA,NA,NA,25.6,0.5,SE,31,NA,NA,B,B,FALSE,25.6,18.6,1,1,0,1
FENSTER_1994b,1,Corolla_length,Morphology,No,NA,Parent,Mimulus_nasutus_e1989,M_nasutus_e1989,NA,NA,NA,21.7,0.4,SE,31,NA,NA,B,B,FALSE,21.7,13.2,1,1,0,1
FENSTER_1994b,7,Stamen_level,Morphology,No,NA,Parent,Mimulus_nasutus_e1989,M_nasutus_e1989,NA,NA,NA,14.5,0.2,SE,31,NA,NA,B,B,FALSE,14.5,7.5,1,1,0,1
FENSTER_1994b,5,Pistil_length,Morphology,No,NA,Parent,Mimulus_nasutus_e1989,M_nasutus_e1989,NA,NA,NA,18.1,0.3,SE,31,NA,NA,B,B,FALSE,18.1,12.700000000000001,1,1,0,1
FENSTER_1994b,8,Stigma-anther_separation,Morphology,No,NA,Parent,Mimulus_nasutus_e1989,M_nasutus_e1989,NA,NA,NA,2.67,0.2,SE,31,NA,NA,B,B,FALSE,2.67,4.76,1,1,0,1
FENSTER_1994b,4,Flower_time,Morphology,No,NA,Parent,Mimulus_laciniatus_m1989,M_laciniatus_m1989,NA,NA,NA,3.4,0.01,SE,50,NA,NA,C,B,FALSE,3.4,-0.4900000000000002,1,1,-0.12596401028277637,0
FENSTER_1994b,2,Corolla_width,Morphology,No,NA,Parent,Mimulus_laciniatus_m1989,M_laciniatus_m1989,NA,NA,NA,5.9,0.2,SE,50,NA,NA,C,B,FALSE,5.9,-22.9,1,1,-0.7951388888888888,0
FENSTER_1994b,1,Corolla_length,Morphology,No,NA,Parent,Mimulus_laciniatus_m1989,M_laciniatus_m1989,NA,NA,NA,9.1,0.1,SE,50,NA,NA,C,B,FALSE,9.1,-17.1,1,1,-0.6526717557251909,0
FENSTER_1994b,7,Stamen_level,Morphology,No,NA,Parent,Mimulus_laciniatus_m1989,M_laciniatus_m1989,NA,NA,NA,7.1,0.1,SE,50,NA,NA,C,B,FALSE,7.1,-11.299999999999999,1,1,-0.6141304347826086,0
FENSTER_1994b,5,Pistil_length,Morphology,No,NA,Parent,Mimulus_laciniatus_m1989,M_laciniatus_m1989,NA,NA,NA,7.5,0.1,SE,50,NA,NA,C,B,FALSE,7.5,-16.5,1,1,-0.6875,0
FENSTER_1994b,8,Stigma-anther_separation,Morphology,No,NA,Parent,Mimulus_laciniatus_m1989,M_laciniatus_m1989,NA,NA,NA,0.06,0.08,SE,50,NA,NA,C,B,FALSE,0.06,-4.0200000000000005,1,1,-0.9852941176470589,0
FENSTER_1994b,4,Flower_time,Morphology,No,NA,Parent,Mimulus_guttatus_m1989,M_guttatus_m1989,NA,NA,NA,3.89,0.01,SE,35,NA,NA,C,A,FALSE,3.89,0,-0,-1,0,1
FENSTER_1994b,4,Flower_time,Morphology,No,NA,Parent,Mimulus_guttatus_m1989,M_guttatus_m1989,NA,NA,NA,3.89,0.01,SE,35,NA,NA,E,A,FALSE,3.89,0,-0,-1,0,1
FENSTER_1994b,2,Corolla_width,Morphology,No,NA,Parent,Mimulus_guttatus_m1989,M_guttatus_m1989,NA,NA,NA,28.8,0.5,SE,35,NA,NA,C,A,FALSE,28.8,0,-0,-1,0,1
FENSTER_1994b,2,Corolla_width,Morphology,No,NA,Parent,Mimulus_guttatus_m1989,M_guttatus_m1989,NA,NA,NA,28.8,0.5,SE,35,NA,NA,E,A,FALSE,28.8,0,-0,-1,0,1
FENSTER_1994b,1,Corolla_length,Morphology,No,NA,Parent,Mimulus_guttatus_m1989,M_guttatus_m1989,NA,NA,NA,26.2,0.3,SE,35,NA,NA,C,A,FALSE,26.2,0,-0,-1,0,1
FENSTER_1994b,1,Corolla_length,Morphology,No,NA,Parent,Mimulus_guttatus_m1989,M_guttatus_m1989,NA,NA,NA,26.2,0.3,SE,35,NA,NA,E,A,FALSE,26.2,0,-0,-1,0,1
FENSTER_1994b,7,Stamen_level,Morphology,No,NA,Parent,Mimulus_guttatus_m1989,M_guttatus_m1989,NA,NA,NA,18.4,0.2,SE,35,NA,NA,C,A,FALSE,18.4,0,-0,-1,0,1
FENSTER_1994b,7,Stamen_level,Morphology,No,NA,Parent,Mimulus_guttatus_m1989,M_guttatus_m1989,NA,NA,NA,18.4,0.2,SE,35,NA,NA,E,A,FALSE,18.4,0,-0,-1,0,1
FENSTER_1994b,5,Pistil_length,Morphology,No,NA,Parent,Mimulus_guttatus_m1989,M_guttatus_m1989,NA,NA,NA,24,0.2,SE,35,NA,NA,C,A,FALSE,24,0,-0,-1,0,1
FENSTER_1994b,5,Pistil_length,Morphology,No,NA,Parent,Mimulus_guttatus_m1989,M_guttatus_m1989,NA,NA,NA,24,0.2,SE,35,NA,NA,E,A,FALSE,24,0,-0,-1,0,1
FENSTER_1994b,8,Stigma-anther_separation,Morphology,No,NA,Parent,Mimulus_guttatus_m1989,M_guttatus_m1989,NA,NA,NA,4.08,0.18,SE,35,NA,NA,C,A,FALSE,4.08,0,-0,-1,0,1
FENSTER_1994b,8,Stigma-anther_separation,Morphology,No,NA,Parent,Mimulus_guttatus_m1989,M_guttatus_m1989,NA,NA,NA,4.08,0.18,SE,35,NA,NA,E,A,FALSE,4.08,0,-0,-1,0,1
FENSTER_1994b,4,Flower_time,Morphology,No,NA,Parent,Mimulus_laciniatus_e1990,M_laciniatus_e1990,NA,NA,NA,4.45,0.02,SE,36,NA,NA,D,A,FALSE,4.45,0,-0,-1,0,1
FENSTER_1994b,2,Corolla_width,Morphology,No,NA,Parent,Mimulus_laciniatus_e1990,M_laciniatus_e1990,NA,NA,NA,10.6,0.3,SE,36,NA,NA,D,A,FALSE,10.6,0,0,-1,-0.6044776119402986,0
FENSTER_1994b,1,Corolla_length,Morphology,No,NA,Parent,Mimulus_laciniatus_e1990,M_laciniatus_e1990,NA,NA,NA,11.9,0.2,SE,36,NA,NA,D,A,FALSE,11.9,0,0,-1,-0.4826086956521739,0
FENSTER_1994b,7,Stamen_level,Morphology,No,NA,Parent,Mimulus_laciniatus_e1990,M_laciniatus_e1990,NA,NA,NA,8.8,0.1,SE,36,NA,NA,D,A,FALSE,8.8,0,0,-1,-0.45341614906832295,0
FENSTER_1994b,5,Pistil_length,Morphology,No,NA,Parent,Mimulus_laciniatus_e1990,M_laciniatus_e1990,NA,NA,NA,8.9,0.2,SE,36,NA,NA,D,A,FALSE,8.9,0,0,-1,-0.531578947368421,0
FENSTER_1994b,8,Stigma-anther_separation,Morphology,No,NA,Parent,Mimulus_laciniatus_e1990,M_laciniatus_e1990,NA,NA,NA,-0.41,0.12,SE,36,NA,NA,D,A,FALSE,-0.41,0,0,-1,-1.202970297029703,0
FENSTER_1994b,4,Flower_time,Morphology,No,NA,Parent,Mimulus_nasutus_e1990,M_nasutus_e1990,NA,NA,NA,4.16,0.02,SE,32,NA,NA,D,B,FALSE,4.16,-0.29000000000000004,1,1,-0.06516853932584266,0.17142857142857282
FENSTER_1994b,2,Corolla_width,Morphology,No,NA,Parent,Mimulus_nasutus_e1990,M_nasutus_e1990,NA,NA,NA,26.8,0.4,SE,32,NA,NA,D,B,FALSE,26.8,16.200000000000003,1,1,0,1
FENSTER_1994b,1,Corolla_length,Morphology,No,NA,Parent,Mimulus_nasutus_e1990,M_nasutus_e1990,NA,NA,NA,23,0.3,SE,32,NA,NA,D,B,FALSE,23,11.1,1,1,0,1
FENSTER_1994b,7,Stamen_level,Morphology,No,NA,Parent,Mimulus_nasutus_e1990,M_nasutus_e1990,NA,NA,NA,16.1,0.2,SE,32,NA,NA,D,B,FALSE,16.1,7.300000000000001,1,1,0,1
FENSTER_1994b,5,Pistil_length,Morphology,No,NA,Parent,Mimulus_nasutus_e1990,M_nasutus_e1990,NA,NA,NA,19,0.2,SE,32,NA,NA,D,B,FALSE,19,10.1,1,1,0,1
FENSTER_1994b,8,Stigma-anther_separation,Morphology,No,NA,Parent,Mimulus_nasutus_e1990,M_nasutus_e1990,NA,NA,NA,2.02,0.18,SE,32,NA,NA,D,B,FALSE,2.02,2.43,1,1,0,1
FENSTER_1994b,4,Flower_time,Morphology,No,NA,Parent,Mimulus_nasutus_m1989,M_nasutus_m1989,NA,NA,NA,3.68,0.02,SE,35,NA,NA,E,B,FALSE,3.68,-0.20999999999999996,1,1,-0.05398457583547556,0
FENSTER_1994b,2,Corolla_width,Morphology,No,NA,Parent,Mimulus_nasutus_m1989,M_nasutus_m1989,NA,NA,NA,22.7,0.4,SE,35,NA,NA,E,B,FALSE,22.7,-6.100000000000001,1,1,-0.21180555555555558,0
FENSTER_1994b,1,Corolla_length,Morphology,No,NA,Parent,Mimulus_nasutus_m1989,M_nasutus_m1989,NA,NA,NA,18.7,0.3,SE,35,NA,NA,E,B,FALSE,18.7,-7.5,1,1,-0.2862595419847328,0
FENSTER_1994b,7,Stamen_level,Morphology,No,NA,Parent,Mimulus_nasutus_m1989,M_nasutus_m1989,NA,NA,NA,13,0.2,SE,35,NA,NA,E,B,FALSE,13,-5.399999999999999,1,1,-0.2934782608695652,0
FENSTER_1994b,5,Pistil_length,Morphology,No,NA,Parent,Mimulus_nasutus_m1989,M_nasutus_m1989,NA,NA,NA,16.7,0.2,SE,35,NA,NA,E,B,FALSE,16.7,-7.300000000000001,1,1,-0.3041666666666667,0
FENSTER_1994b,8,Stigma-anther_separation,Morphology,No,NA,Parent,Mimulus_nasutus_m1989,M_nasutus_m1989,NA,NA,NA,2.8,0.14,SE,35,NA,NA,E,B,FALSE,2.8,-1.2800000000000002,1,1,-0.31372549019607854,0
FENSTER_1994b,4,Flower_time,Morphology,No,NA,Hybrid,F1,F1_A,NA,M_micranthus_e1989,M_guttatus_e1989,3.68,0.01,SE,103,NA,NA,A,NA,FALSE,3.68,-0.23999999999999977,1.714285714285711,2.428571428571422,-0.061224489795918324,0
FENSTER_1994b,2,Corolla_width,Morphology,No,NA,Hybrid,F1,F1_A,NA,M_micranthus_e1989,M_guttatus_e1989,18.7,0.2,SE,103,NA,NA,A,NA,FALSE,18.7,-11.2,0.48908296943231444,-0.02183406113537112,-0.3745819397993311,0.5109170305676856
FENSTER_1994b,1,Corolla_length,Morphology,No,NA,Hybrid,F1,F1_A,NA,M_micranthus_e1989,M_guttatus_e1989,18,0.1,SE,103,NA,NA,A,NA,FALSE,18,-9.3,0.4946808510638298,-0.010638297872340385,-0.34065934065934067,0.5053191489361701
FENSTER_1994b,7,Stamen_level,Morphology,No,NA,Hybrid,F1,F1_A,NA,M_micranthus_e1989,M_guttatus_e1989,12.7,0.1,SE,103,NA,NA,A,NA,FALSE,12.7,-6.199999999999999,0.5210084033613446,0.04201680672268915,-0.328042328042328,0.4789915966386554
FENSTER_1994b,5,Pistil_length,Morphology,No,NA,Hybrid,F1,F1_A,NA,M_micranthus_e1989,M_guttatus_e1989,14.1,0.1,SE,103,NA,NA,A,NA,FALSE,14.1,-9.299999999999999,0.5166666666666666,0.033333333333333215,-0.39743589743589747,0.4833333333333333
FENSTER_1994b,8,Stigma-anther_separation,Morphology,No,NA,Hybrid,F1,F1_A,NA,M_micranthus_e1989,M_guttatus_e1989,0.47,0.08,SE,103,NA,NA,A,NA,FALSE,0.47,-2.4400000000000004,0.4880000000000001,-0.0239999999999998,-0.8384879725085911,0.512
FENSTER_1994b,4,Flower_time,Morphology,No,NA,Hybrid,BC,BC2_A,NA,F1_A,M_guttatus_e1989,3.82,0.01,SE,88,NA,NA,A,NA,FALSE,3.82,-0.10000000000000009,0.7142857142857143,0.4285714285714286,-0.025510204081632626,0.5833333333333335
FENSTER_1994b,2,Corolla_width,Morphology,No,NA,Hybrid,BC,BC2_A,NA,F1_A,M_guttatus_e1989,23.7,0.2,SE,88,NA,NA,A,NA,FALSE,23.7,-6.199999999999999,0.27074235807860264,-0.4585152838427947,-0.20735785953177255,0.7292576419213974
FENSTER_1994b,1,Corolla_length,Morphology,No,NA,Hybrid,BC,BC2_A,NA,F1_A,M_guttatus_e1989,22.8,0.2,SE,88,NA,NA,A,NA,FALSE,22.8,-4.5,0.2393617021276596,-0.5212765957446808,-0.1648351648351648,0.7606382978723405
FENSTER_1994b,7,Stamen_level,Morphology,No,NA,Hybrid,BC,BC2_A,NA,F1_A,M_guttatus_e1989,15.6,0.1,SE,88,NA,NA,A,NA,FALSE,15.6,-3.299999999999999,0.27731092436974786,-0.4453781512605043,-0.17460317460317454,0.7226890756302522
FENSTER_1994b,5,Pistil_length,Morphology,No,NA,Hybrid,BC,BC2_A,NA,F1_A,M_guttatus_e1989,18.1,0.1,SE,88,NA,NA,A,NA,FALSE,18.1,-5.299999999999997,0.2944444444444443,-0.4111111111111114,-0.22649572649572636,0.7055555555555557
FENSTER_1994b,8,Stigma-anther_separation,Morphology,No,NA,Hybrid,BC,BC2_A,NA,F1_A,M_guttatus_e1989,1.38,0.07,SE,88,NA,NA,A,NA,FALSE,1.38,-1.5300000000000002,0.30600000000000005,-0.3879999999999999,-0.5257731958762888,0.694
FENSTER_1994b,4,Flower_time,Morphology,No,NA,Hybrid,F2,F2_A,NA,F1_A,F1_A,3.75,0.01,SE,292,NA,NA,A,NA,FALSE,3.75,-0.16999999999999993,1.2142857142857126,1.4285714285714253,-0.04336734693877553,0.29166666666666585
FENSTER_1994b,2,Corolla_width,Morphology,No,NA,Hybrid,F2,F2_A,NA,F1_A,F1_A,17.4,0.2,SE,292,NA,NA,A,NA,FALSE,17.4,-12.5,0.5458515283842795,0.09170305676855905,-0.4180602006688964,0.45414847161572036
FENSTER_1994b,1,Corolla_length,Morphology,No,NA,Hybrid,F2,F2_A,NA,F1_A,F1_A,17.7,0.1,SE,292,NA,NA,A,NA,FALSE,17.7,-9.600000000000001,0.5106382978723405,0.021276595744680993,-0.35164835164835173,0.4893617021276595
FENSTER_1994b,7,Stamen_level,Morphology,No,NA,Hybrid,F2,F2_A,NA,F1_A,F1_A,12.4,0.1,SE,292,NA,NA,A,NA,FALSE,12.4,-6.499999999999998,0.5462184873949579,0.09243697478991586,-0.34391534391534384,0.45378151260504207
FENSTER_1994b,5,Pistil_length,Morphology,No,NA,Hybrid,F2,F2_A,NA,F1_A,F1_A,13.8,0.1,SE,292,NA,NA,A,NA,FALSE,13.8,-9.599999999999998,0.5333333333333332,0.06666666666666643,-0.41025641025641024,0.4666666666666667
FENSTER_1994b,8,Stigma-anther_separation,Morphology,No,NA,Hybrid,F2,F2_A,NA,F1_A,F1_A,0.61,0.06,SE,292,NA,NA,A,NA,FALSE,0.61,-2.3000000000000003,0.4600000000000001,-0.07999999999999985,-0.7903780068728523,0.5399999999999999
FENSTER_1994b,4,Flower_time,Morphology,No,NA,Hybrid,F1,F1_B,NA,M_micranthus_e1989,M_nasutus_e1989,3.84,0.02,SE,46,NA,NA,B,NA,FALSE,3.84,0.06000000000000005,-1.0000000000000073,-3.0000000000000147,0,1
FENSTER_1994b,2,Corolla_width,Morphology,No,NA,Hybrid,F1,F1_B,NA,M_micranthus_e1989,M_nasutus_e1989,16.7,0.4,SE,46,NA,NA,B,NA,FALSE,16.7,9.7,0.5215053763440859,0.04301075268817178,-0.3476562500000001,0.5215053763440859
FENSTER_1994b,1,Corolla_length,Morphology,No,NA,Hybrid,F1,F1_B,NA,M_micranthus_e1989,M_nasutus_e1989,15.1,0.2,SE,46,NA,NA,B,NA,FALSE,15.1,6.6,0.5,0,-0.30414746543778803,0.5
FENSTER_1994b,7,Stamen_level,Morphology,No,NA,Hybrid,F1,F1_B,NA,M_micranthus_e1989,M_nasutus_e1989,10.7,0.2,SE,46,NA,NA,B,NA,FALSE,10.7,3.6999999999999993,0.49333333333333323,-0.01333333333333353,-0.26206896551724146,0.49333333333333307
FENSTER_1994b,5,Pistil_length,Morphology,No,NA,Hybrid,F1,F1_B,NA,M_micranthus_e1989,M_nasutus_e1989,11.4,0.2,SE,46,NA,NA,B,NA,FALSE,11.4,6,0.47244094488188976,-0.055118110236220486,-0.37016574585635365,0.4724409448818897
FENSTER_1994b,8,Stigma-anther_separation,Morphology,No,NA,Hybrid,F1,F1_B,NA,M_micranthus_e1989,M_nasutus_e1989,0.2,0.12,SE,46,NA,NA,B,NA,FALSE,0.2,2.29,0.48109243697478993,-0.037815126050420145,-0.9250936329588015,0.48109243697478987
FENSTER_1994b,4,Flower_time,Morphology,No,NA,Hybrid,BC,BC_B,NA,F1_B,M_nasutus_e1989,3.73,0.01,SE,189,NA,NA,B,NA,FALSE,3.73,-0.04999999999999982,0.8333333333333358,0.6666666666666716,-0.02864583333333326,0.15384615384615508
FENSTER_1994b,2,Corolla_width,Morphology,No,NA,Hybrid,BC,BC_B,NA,F1_B,M_nasutus_e1989,19.8,0.2,SE,189,NA,NA,B,NA,FALSE,19.8,12.8,0.6881720430107526,0.37634408602150526,-0.2265625,0.6881720430107527
FENSTER_1994b,1,Corolla_length,Morphology,No,NA,Hybrid,BC,BC_B,NA,F1_B,M_nasutus_e1989,17.6,0.1,SE,189,NA,NA,B,NA,FALSE,17.6,9.100000000000001,0.6893939393939396,0.3787878787878791,-0.18894009216589858,0.6893939393939394
FENSTER_1994b,7,Stamen_level,Morphology,No,NA,Hybrid,BC,BC_B,NA,F1_B,M_nasutus_e1989,12.4,0.1,SE,189,NA,NA,B,NA,FALSE,12.4,5.4,0.7200000000000001,0.44000000000000017,-0.1448275862068965,0.72
FENSTER_1994b,5,Pistil_length,Morphology,No,NA,Hybrid,BC,BC_B,NA,F1_B,M_nasutus_e1989,14.3,0.1,SE,189,NA,NA,B,NA,FALSE,14.3,8.9,0.7007874015748031,0.40157480314960625,-0.2099447513812155,0.7007874015748031
FENSTER_1994b,8,Stigma-anther_separation,Morphology,No,NA,Hybrid,BC,BC_B,NA,F1_B,M_nasutus_e1989,1.1,0.06,SE,189,NA,NA,B,NA,FALSE,1.1,3.19,0.6701680672268907,0.3403361344537814,-0.5880149812734081,0.6701680672268908
FENSTER_1994b,4,Flower_time,Morphology,No,NA,Hybrid,F2,F2_B,NA,F1_B,F1_B,3.71,0.01,SE,303,NA,NA,B,NA,FALSE,3.71,-0.06999999999999984,1.1666666666666716,1.3333333333333433,-0.03385416666666663,0
FENSTER_1994b,2,Corolla_width,Morphology,No,NA,Hybrid,F2,F2_B,NA,F1_B,F1_B,15.4,0.2,SE,303,NA,NA,B,NA,FALSE,15.4,8.4,0.45161290322580644,-0.09677419354838712,-0.3984375,0.4516129032258065
FENSTER_1994b,1,Corolla_length,Morphology,No,NA,Hybrid,F2,F2_B,NA,F1_B,F1_B,15.2,0.1,SE,303,NA,NA,B,NA,FALSE,15.2,6.699999999999999,0.5075757575757576,0.015151515151515138,-0.2995391705069125,0.5075757575757576
FENSTER_1994b,7,Stamen_level,Morphology,No,NA,Hybrid,F2,F2_B,NA,F1_B,F1_B,10.9,0.1,SE,303,NA,NA,B,NA,FALSE,10.9,3.9000000000000004,0.52,0.040000000000000036,-0.24827586206896546,0.52
FENSTER_1994b,5,Pistil_length,Morphology,No,NA,Hybrid,F2,F2_B,NA,F1_B,F1_B,11.8,0.1,SE,303,NA,NA,B,NA,FALSE,11.8,6.4,0.5039370078740157,0.007874015748031482,-0.34806629834254144,0.5039370078740157
FENSTER_1994b,8,Stigma-anther_separation,Morphology,No,NA,Hybrid,F2,F2_B,NA,F1_B,F1_B,0.26,0.06,SE,303,NA,NA,B,NA,FALSE,0.26,2.3499999999999996,0.49369747899159655,-0.0126050420168069,-0.9026217228464419,0.49369747899159666
FENSTER_1994b,4,Flower_time,Morphology,No,NA,Hybrid,F1,F1_C,NA,M_laciniatus_m1989,M_guttatus_m1989,3.66,0.01,SE,100,NA,NA,C,NA,FALSE,3.66,-0.22999999999999998,0.46938775510204056,-0.06122448979591888,-0.059125964010282805,0.5306122448979591
FENSTER_1994b,2,Corolla_width,Morphology,No,NA,Hybrid,F1,F1_C,NA,M_laciniatus_m1989,M_guttatus_m1989,19.3,0.2,SE,100,NA,NA,C,NA,FALSE,19.3,-9.5,0.4148471615720524,-0.17030567685589515,-0.32986111111111105,0.5851528384279476
FENSTER_1994b,1,Corolla_length,Morphology,No,NA,Hybrid,F1,F1_C,NA,M_laciniatus_m1989,M_guttatus_m1989,18.3,0.1,SE,100,NA,NA,C,NA,FALSE,18.3,-7.899999999999999,0.46198830409356717,-0.07602339181286566,-0.3015267175572519,0.5380116959064327
FENSTER_1994b,7,Stamen_level,Morphology,No,NA,Hybrid,F1,F1_C,NA,M_laciniatus_m1989,M_guttatus_m1989,12.7,0.1,SE,100,NA,NA,C,NA,FALSE,12.7,-5.699999999999999,0.504424778761062,0.008849557522123908,-0.3097826086956521,0.49557522123893816
FENSTER_1994b,5,Pistil_length,Morphology,No,NA,Hybrid,F1,F1_C,NA,M_laciniatus_m1989,M_guttatus_m1989,15.6,0.1,SE,100,NA,NA,C,NA,FALSE,15.6,-8.4,0.5090909090909091,0.0181818181818183,-0.35,0.49090909090909096
FENSTER_1994b,8,Stigma-anther_separation,Morphology,No,NA,Hybrid,F1,F1_C,NA,M_laciniatus_m1989,M_guttatus_m1989,1.98,0.06,SE,100,NA,NA,C,NA,FALSE,1.98,-2.1,0.5223880597014925,0.04477611940298498,-0.5147058823529411,0.4776119402985075
FENSTER_1994b,4,Flower_time,Morphology,No,NA,Hybrid,BC,BC_C,NA,F1_C,M_guttatus_m1989,3.84,0.01,SE,93,NA,NA,C,NA,FALSE,3.84,-0.050000000000000266,0.10204081632653111,-0.7959183673469378,-0.01285347043701801,0.8979591836734693
FENSTER_1994b,2,Corolla_width,Morphology,No,NA,Hybrid,BC,BC_C,NA,F1_C,M_guttatus_m1989,25,0.4,SE,93,NA,NA,C,NA,FALSE,25,-3.8000000000000007,0.16593886462882101,-0.668122270742358,-0.13194444444444442,0.8340611353711791
FENSTER_1994b,1,Corolla_length,Morphology,No,NA,Hybrid,BC,BC_C,NA,F1_C,M_guttatus_m1989,23.3,0.2,SE,93,NA,NA,C,NA,FALSE,23.3,-2.8999999999999986,0.1695906432748537,-0.6608187134502925,-0.11068702290076327,0.8304093567251464
FENSTER_1994b,7,Stamen_level,Morphology,No,NA,Hybrid,BC,BC_C,NA,F1_C,M_guttatus_m1989,15.9,0.2,SE,93,NA,NA,C,NA,FALSE,15.9,-2.4999999999999982,0.22123893805309722,-0.5575221238938055,-0.13586956521739124,0.7787610619469028
FENSTER_1994b,5,Pistil_length,Morphology,No,NA,Hybrid,BC,BC_C,NA,F1_C,M_guttatus_m1989,20.3,0.2,SE,93,NA,NA,C,NA,FALSE,20.3,-3.6999999999999993,0.22424242424242422,-0.5515151515151515,-0.15416666666666667,0.7757575757575758
